sample_id value control batch marker type flagged_batch batch_effect cols
PTLG025_IFNa_LPS_Control_2 87.03666729305647 IFNa_LPS_Control_2 PTLG025 S6 %pos none 0 #AEAEAE
PTLG025_Unstim_Control_1 76.53548341265895 Unstim_Control_1 PTLG025 S6 %pos none 0 #AEAEAE
PTLG025_Unstim_Control_2 79.803840309435 Unstim_Control_2 PTLG025 S6 %pos none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_1 92.21816683725031 IFNa_LPS_Control_1 PTLG026 S6 %pos none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_2 94.72600692868764 IFNa_LPS_Control_2 PTLG026 S6 %pos none 0 #AEAEAE
PTLG026_Unstim_Control_1 88.41300860434592 Unstim_Control_1 PTLG026 S6 %pos none 0 #AEAEAE
PTLG026_Unstim_Control_2 90.92653306486469 Unstim_Control_2 PTLG026 S6 %pos none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_1 91.4397313566022 IFNa_LPS_Control_1 PTLG027 S6 %pos none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 93.90484334544763 IFNa_LPS_Control_2 PTLG027 S6 %pos none 0 #AEAEAE
PTLG027_Unstim_Control_1 86.29882667458784 Unstim_Control_1 PTLG027 S6 %pos none 0 #AEAEAE
PTLG027_Unstim_Control_2 90.24757892997997 Unstim_Control_2 PTLG027 S6 %pos none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 86.06971666188203 IFNa_LPS_Control_1 PTLG028 S6 %pos none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 87.52767771572094 IFNa_LPS_Control_2 PTLG028 S6 %pos none 0 #AEAEAE
PTLG028_Unstim_Control_1 75.9738826558764 Unstim_Control_1 PTLG028 S6 %pos none 0 #AEAEAE
PTLG028_Unstim_Control_2 79.86030546219996 Unstim_Control_2 PTLG028 S6 %pos none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 86.41636059198444 IFNa_LPS_Control_1 PTLG030 S6 %pos none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 88.47603506289082 IFNa_LPS_Control_2 PTLG030 S6 %pos none 0 #AEAEAE
PTLG030_Unstim_Control_1 77.33580018501388 Unstim_Control_1 PTLG030 S6 %pos none 0 #AEAEAE
PTLG030_Unstim_Control_2 81.20778054070688 Unstim_Control_2 PTLG030 S6 %pos none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_1 92.57968876982812 IFNa_LPS_Control_1 PTLG031 S6 %pos none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_2 93.67805755395683 IFNa_LPS_Control_2 PTLG031 S6 %pos none 0 #AEAEAE
PTLG031_Unstim_Control_1 87.21747762939593 Unstim_Control_1 PTLG031 S6 %pos none 0 #AEAEAE
PTLG031_Unstim_Control_2 88.91749664033358 Unstim_Control_2 PTLG031 S6 %pos none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_1 91.36091694392722 IFNa_LPS_Control_1 PTLG032 S6 %pos none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_2 92.83352347419199 IFNa_LPS_Control_2 PTLG032 S6 %pos none 0 #AEAEAE
PTLG032_Unstim_Control_1 85.70891855962083 Unstim_Control_1 PTLG032 S6 %pos none 0 #AEAEAE
PTLG032_Unstim_Control_2 87.5600913119377 Unstim_Control_2 PTLG032 S6 %pos none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_1 79.57515236698194 IFNa_LPS_Control_1 PTLG033 S6 %pos none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_2 87.37279542720248 IFNa_LPS_Control_2 PTLG033 S6 %pos none 0 #AEAEAE
PTLG033_Unstim_Control_1 70.49200427372882 Unstim_Control_1 PTLG033 S6 %pos none 0 #AEAEAE
PTLG033_Unstim_Control_2 76.66796382963472 Unstim_Control_2 PTLG033 S6 %pos none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_1 76.78677736045114 IFNa_LPS_Control_1 PTLG034 S6 %pos none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_2 85.62514822174792 IFNa_LPS_Control_2 PTLG034 S6 %pos none 0 #AEAEAE
PTLG034_Unstim_Control_1 67.46842750225338 Unstim_Control_1 PTLG034 S6 %pos none 0 #AEAEAE
PTLG034_Unstim_Control_2 73.70956140111265 Unstim_Control_2 PTLG034 S6 %pos none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_1 18.52939850640862 IFNa_LPS_Control_1 PTLG021 CD33 %pos none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_2 24.880412221171653 IFNa_LPS_Control_2 PTLG021 CD33 %pos none 0 #AEAEAE
PTLG021_Unstim_Control_1 19.80057463847361 Unstim_Control_1 PTLG021 CD33 %pos none 0 #AEAEAE
PTLG021_Unstim_Control_2 32.97652324247468 Unstim_Control_2 PTLG021 CD33 %pos none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_1 24.377960921725602 IFNa_LPS_Control_1 PTLG025 CD33 %pos none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 29.807150239594097 IFNa_LPS_Control_2 PTLG025 CD33 %pos none 0 #AEAEAE
PTLG025_Unstim_Control_1 24.927186190239397 Unstim_Control_1 PTLG025 CD33 %pos none 0 #AEAEAE
PTLG025_Unstim_Control_2 32.65571720432453 Unstim_Control_2 PTLG025 CD33 %pos none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_1 16.950221758749652 IFNa_LPS_Control_1 PTLG026 CD33 %pos none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_2 24.261474947149388 IFNa_LPS_Control_2 PTLG026 CD33 %pos none 0 #AEAEAE
PTLG026_Unstim_Control_1 17.636867434738225 Unstim_Control_1 PTLG026 CD33 %pos none 0 #AEAEAE
PTLG026_Unstim_Control_2 21.22149716948313 Unstim_Control_2 PTLG026 CD33 %pos none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_1 20.481710801311905 IFNa_LPS_Control_1 PTLG027 CD33 %pos none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 27.18116819876957 IFNa_LPS_Control_2 PTLG027 CD33 %pos none 0 #AEAEAE
PTLG027_Unstim_Control_1 19.11885826931126 Unstim_Control_1 PTLG027 CD33 %pos none 0 #AEAEAE
PTLG027_Unstim_Control_2 26.096622547096437 Unstim_Control_2 PTLG027 CD33 %pos none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 25.67615766717993 IFNa_LPS_Control_1 PTLG028 CD33 %pos none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 23.678905449618295 IFNa_LPS_Control_2 PTLG028 CD33 %pos none 0 #AEAEAE
PTLG028_Unstim_Control_1 17.252161118263746 Unstim_Control_1 PTLG028 CD33 %pos none 0 #AEAEAE
PTLG028_Unstim_Control_2 20.606738347825047 Unstim_Control_2 PTLG028 CD33 %pos none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 28.67627201037053 IFNa_LPS_Control_1 PTLG030 CD33 %pos none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 28.79932223297279 IFNa_LPS_Control_2 PTLG030 CD33 %pos none 0 #AEAEAE
PTLG030_Unstim_Control_1 18.940269952064586 Unstim_Control_1 PTLG030 CD33 %pos none 0 #AEAEAE
PTLG030_Unstim_Control_2 21.81737865860619 Unstim_Control_2 PTLG030 CD33 %pos none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_1 35.98260241399031 IFNa_LPS_Control_1 PTLG031 CD33 %pos none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_2 35.34122701838529 IFNa_LPS_Control_2 PTLG031 CD33 %pos none 0 #AEAEAE
PTLG031_Unstim_Control_1 31.917888323768594 Unstim_Control_1 PTLG031 CD33 %pos none 0 #AEAEAE
PTLG031_Unstim_Control_2 32.0958038708381 Unstim_Control_2 PTLG031 CD33 %pos none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_1 39.418821159305274 IFNa_LPS_Control_1 PTLG032 CD33 %pos none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_2 42.61490974582897 IFNa_LPS_Control_2 PTLG032 CD33 %pos PTLG032 1 #8E000C
PTLG032_Unstim_Control_1 38.242009132420094 Unstim_Control_1 PTLG032 CD33 %pos PTLG032 1 #8E000C
PTLG032_Unstim_Control_2 37.28682691016517 Unstim_Control_2 PTLG032 CD33 %pos none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_1 16.027226583358395 IFNa_LPS_Control_1 PTLG033 CD33 %pos none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_2 26.73857194643354 IFNa_LPS_Control_2 PTLG033 CD33 %pos none 0 #AEAEAE
PTLG033_Unstim_Control_1 15.141961361287724 Unstim_Control_1 PTLG033 CD33 %pos none 0 #AEAEAE
PTLG033_Unstim_Control_2 18.230601439850894 Unstim_Control_2 PTLG033 CD33 %pos none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_1 19.394503555695064 IFNa_LPS_Control_1 PTLG034 CD33 %pos none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_2 30.088401494892995 IFNa_LPS_Control_2 PTLG034 CD33 %pos none 0 #AEAEAE
PTLG034_Unstim_Control_1 17.747440273037544 Unstim_Control_1 PTLG034 CD33 %pos none 0 #AEAEAE
PTLG034_Unstim_Control_2 21.36359911497173 Unstim_Control_2 PTLG034 CD33 %pos none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_1 33.14525702093132 IFNa_LPS_Control_1 PTLG021 MAPKAPK2 %pos none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_2 38.52097191995032 IFNa_LPS_Control_2 PTLG021 MAPKAPK2 %pos none 0 #AEAEAE
PTLG021_Unstim_Control_1 1.75448129707994 Unstim_Control_1 PTLG021 MAPKAPK2 %pos none 0 #AEAEAE
PTLG021_Unstim_Control_2 2.329902570648398 Unstim_Control_2 PTLG021 MAPKAPK2 %pos none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_1 32.66893457885185 IFNa_LPS_Control_1 PTLG025 MAPKAPK2 %pos none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 35.64314572958752 IFNa_LPS_Control_2 PTLG025 MAPKAPK2 %pos none 0 #AEAEAE
PTLG025_Unstim_Control_1 1.4967677772252612 Unstim_Control_1 PTLG025 MAPKAPK2 %pos none 0 #AEAEAE
PTLG025_Unstim_Control_2 1.7376636784667845 Unstim_Control_2 PTLG025 MAPKAPK2 %pos none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_1 17.495445738305364 IFNa_LPS_Control_1 PTLG026 MAPKAPK2 %pos PTLG026 1 #8E000C
PTLG026_IFNa_LPS_Control_2 25.010791486347383 IFNa_LPS_Control_2 PTLG026 MAPKAPK2 %pos none 0 #AEAEAE
PTLG026_Unstim_Control_1 0.21058772057751204 Unstim_Control_1 PTLG026 MAPKAPK2 %pos PTLG026 1 #8E000C
PTLG026_Unstim_Control_2 0.2097850493890933 Unstim_Control_2 PTLG026 MAPKAPK2 %pos none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_1 19.409328939437824 IFNa_LPS_Control_1 PTLG027 MAPKAPK2 %pos PTLG027 1 #8E000C
PTLG027_IFNa_LPS_Control_2 28.07845792061569 IFNa_LPS_Control_2 PTLG027 MAPKAPK2 %pos none 0 #AEAEAE
PTLG027_Unstim_Control_1 0.5691100819572527 Unstim_Control_1 PTLG027 MAPKAPK2 %pos none 0 #AEAEAE
PTLG027_Unstim_Control_2 0.5671532896955681 Unstim_Control_2 PTLG027 MAPKAPK2 %pos none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 40.94875207697193 IFNa_LPS_Control_1 PTLG028 MAPKAPK2 %pos none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 43.753373651916235 IFNa_LPS_Control_2 PTLG028 MAPKAPK2 %pos none 0 #AEAEAE
PTLG028_Unstim_Control_1 1.675556372999816 Unstim_Control_1 PTLG028 MAPKAPK2 %pos none 0 #AEAEAE
PTLG028_Unstim_Control_2 2.0158830775854852 Unstim_Control_2 PTLG028 MAPKAPK2 %pos none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 40.28843037701199 IFNa_LPS_Control_1 PTLG030 MAPKAPK2 %pos none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 43.01558190246509 IFNa_LPS_Control_2 PTLG030 MAPKAPK2 %pos none 0 #AEAEAE
PTLG030_Unstim_Control_1 1.5694643007316458 Unstim_Control_1 PTLG030 MAPKAPK2 %pos none 0 #AEAEAE
PTLG030_Unstim_Control_2 2.0032063213170734 Unstim_Control_2 PTLG030 MAPKAPK2 %pos none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_1 34.608554314781934 IFNa_LPS_Control_1 PTLG031 MAPKAPK2 %pos none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_2 45.85931254996003 IFNa_LPS_Control_2 PTLG031 MAPKAPK2 %pos none 0 #AEAEAE
PTLG031_Unstim_Control_1 1.2837598933826528 Unstim_Control_1 PTLG031 MAPKAPK2 %pos none 0 #AEAEAE
PTLG031_Unstim_Control_2 1.2986523655819446 Unstim_Control_2 PTLG031 MAPKAPK2 %pos none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_1 33.10796373737065 IFNa_LPS_Control_1 PTLG032 MAPKAPK2 %pos none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_2 43.330688734588456 IFNa_LPS_Control_2 PTLG032 MAPKAPK2 %pos none 0 #AEAEAE
PTLG032_Unstim_Control_1 1.1220449684989307 Unstim_Control_1 PTLG032 MAPKAPK2 %pos none 0 #AEAEAE
PTLG032_Unstim_Control_2 1.3871357593661877 Unstim_Control_2 PTLG032 MAPKAPK2 %pos none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_1 48.10500279262747 IFNa_LPS_Control_1 PTLG033 MAPKAPK2 %pos none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_2 53.42881009545925 IFNa_LPS_Control_2 PTLG033 MAPKAPK2 %pos none 0 #AEAEAE
PTLG033_Unstim_Control_1 2.499430753332282 Unstim_Control_1 PTLG033 MAPKAPK2 %pos none 0 #AEAEAE
PTLG033_Unstim_Control_2 3.9938965068766707 Unstim_Control_2 PTLG033 MAPKAPK2 %pos PTLG033 1 #8E000C
PTLG034_IFNa_LPS_Control_1 44.2659681556929 IFNa_LPS_Control_1 PTLG034 MAPKAPK2 %pos none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_2 52.235388402312665 IFNa_LPS_Control_2 PTLG034 MAPKAPK2 %pos none 0 #AEAEAE
PTLG034_Unstim_Control_1 2.300969202256408 Unstim_Control_1 PTLG034 MAPKAPK2 %pos none 0 #AEAEAE
PTLG034_Unstim_Control_2 3.313392881531864 Unstim_Control_2 PTLG034 MAPKAPK2 %pos none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_1 2.9195654460488947 IFNa_LPS_Control_1 PTLG021 Tbet %pos none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_2 8.31044148171356 IFNa_LPS_Control_2 PTLG021 Tbet %pos none 0 #AEAEAE
PTLG021_Unstim_Control_1 3.535453020248195 Unstim_Control_1 PTLG021 Tbet %pos none 0 #AEAEAE
PTLG021_Unstim_Control_2 7.796771743872291 Unstim_Control_2 PTLG021 Tbet %pos none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_1 2.2281058743115736 IFNa_LPS_Control_1 PTLG025 Tbet %pos none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 7.399816780982806 IFNa_LPS_Control_2 PTLG025 Tbet %pos none 0 #AEAEAE
PTLG025_Unstim_Control_1 2.942388292960148 Unstim_Control_1 PTLG025 Tbet %pos none 0 #AEAEAE
PTLG025_Unstim_Control_2 7.078616557971805 Unstim_Control_2 PTLG025 Tbet %pos none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_1 1.0466755498908908 IFNa_LPS_Control_1 PTLG026 Tbet %pos none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_2 4.12622165159548 IFNa_LPS_Control_2 PTLG026 Tbet %pos none 0 #AEAEAE
PTLG026_Unstim_Control_1 1.1771911914831559 Unstim_Control_1 PTLG026 Tbet %pos none 0 #AEAEAE
PTLG026_Unstim_Control_2 3.4841185338238856 Unstim_Control_2 PTLG026 Tbet %pos none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_1 1.59996242749681 IFNa_LPS_Control_1 PTLG027 Tbet %pos none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 5.89325162117865 IFNa_LPS_Control_2 PTLG027 Tbet %pos none 0 #AEAEAE
PTLG027_Unstim_Control_1 1.9341641575415525 Unstim_Control_1 PTLG027 Tbet %pos none 0 #AEAEAE
PTLG027_Unstim_Control_2 5.013524954056454 Unstim_Control_2 PTLG027 Tbet %pos none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 1.8164261293942636 IFNa_LPS_Control_1 PTLG028 Tbet %pos none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 5.821408506560031 IFNa_LPS_Control_2 PTLG028 Tbet %pos none 0 #AEAEAE
PTLG028_Unstim_Control_1 2.6865305621972904 Unstim_Control_1 PTLG028 Tbet %pos none 0 #AEAEAE
PTLG028_Unstim_Control_2 6.233031538912344 Unstim_Control_2 PTLG028 Tbet %pos none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 1.7594793129523605 IFNa_LPS_Control_1 PTLG030 Tbet %pos none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 5.4418723314126725 IFNa_LPS_Control_2 PTLG030 Tbet %pos none 0 #AEAEAE
PTLG030_Unstim_Control_1 2.451959465141704 Unstim_Control_1 PTLG030 Tbet %pos none 0 #AEAEAE
PTLG030_Unstim_Control_2 5.826471507914055 Unstim_Control_2 PTLG030 Tbet %pos none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_1 1.3657707010203775 IFNa_LPS_Control_1 PTLG031 Tbet %pos none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_2 5.207833733013589 IFNa_LPS_Control_2 PTLG031 Tbet %pos none 0 #AEAEAE
PTLG031_Unstim_Control_1 1.8141267984877745 Unstim_Control_1 PTLG031 Tbet %pos none 0 #AEAEAE
PTLG031_Unstim_Control_2 4.567890380678464 Unstim_Control_2 PTLG031 Tbet %pos none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_1 1.7543725771496594 IFNa_LPS_Control_1 PTLG032 Tbet %pos none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_2 6.342404113991858 IFNa_LPS_Control_2 PTLG032 Tbet %pos none 0 #AEAEAE
PTLG032_Unstim_Control_1 2.129934685856309 Unstim_Control_1 PTLG032 Tbet %pos none 0 #AEAEAE
PTLG032_Unstim_Control_2 5.882234456828253 Unstim_Control_2 PTLG032 Tbet %pos none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_1 2.8711892910408827 IFNa_LPS_Control_1 PTLG033 Tbet %pos none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_2 9.458188638405405 IFNa_LPS_Control_2 PTLG033 Tbet %pos none 0 #AEAEAE
PTLG033_Unstim_Control_1 3.7307550838106245 Unstim_Control_1 PTLG033 Tbet %pos none 0 #AEAEAE
PTLG033_Unstim_Control_2 9.78658255588895 Unstim_Control_2 PTLG033 Tbet %pos none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_1 1.9288428025588014 IFNa_LPS_Control_1 PTLG034 Tbet %pos none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_2 7.87599257460154 IFNa_LPS_Control_2 PTLG034 Tbet %pos none 0 #AEAEAE
PTLG034_Unstim_Control_1 2.7688599467293225 Unstim_Control_1 PTLG034 Tbet %pos none 0 #AEAEAE
PTLG034_Unstim_Control_2 7.828676008631757 Unstim_Control_2 PTLG034 Tbet %pos none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_1 87.34354104371084 IFNa_LPS_Control_1 PTLG021 FoxP3 %pos none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_2 89.65418850950269 IFNa_LPS_Control_2 PTLG021 FoxP3 %pos none 0 #AEAEAE
PTLG021_Unstim_Control_1 88.07727053517453 Unstim_Control_1 PTLG021 FoxP3 %pos none 0 #AEAEAE
PTLG021_Unstim_Control_2 88.45389475044837 Unstim_Control_2 PTLG021 FoxP3 %pos none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_1 84.93828712396785 IFNa_LPS_Control_1 PTLG025 FoxP3 %pos none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 87.21695010805223 IFNa_LPS_Control_2 PTLG025 FoxP3 %pos none 0 #AEAEAE
PTLG025_Unstim_Control_1 85.57647225971444 Unstim_Control_1 PTLG025 FoxP3 %pos none 0 #AEAEAE
PTLG025_Unstim_Control_2 86.734864513127 Unstim_Control_2 PTLG025 FoxP3 %pos none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_1 88.95004151941757 IFNa_LPS_Control_1 PTLG026 FoxP3 %pos none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_2 91.03421177876899 IFNa_LPS_Control_2 PTLG026 FoxP3 %pos none 0 #AEAEAE
PTLG026_Unstim_Control_1 89.59836663263818 Unstim_Control_1 PTLG026 FoxP3 %pos none 0 #AEAEAE
PTLG026_Unstim_Control_2 90.930222751663 Unstim_Control_2 PTLG026 FoxP3 %pos none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_1 85.28488567783144 IFNa_LPS_Control_1 PTLG027 FoxP3 %pos none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 88.0175301076035 IFNa_LPS_Control_2 PTLG027 FoxP3 %pos none 0 #AEAEAE
PTLG027_Unstim_Control_1 86.04903933138004 Unstim_Control_1 PTLG027 FoxP3 %pos none 0 #AEAEAE
PTLG027_Unstim_Control_2 87.49165444946898 Unstim_Control_2 PTLG027 FoxP3 %pos none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 88.01663317413507 IFNa_LPS_Control_1 PTLG028 FoxP3 %pos none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 90.59012745519239 IFNa_LPS_Control_2 PTLG028 FoxP3 %pos none 0 #AEAEAE
PTLG028_Unstim_Control_1 89.24406842008462 Unstim_Control_1 PTLG028 FoxP3 %pos none 0 #AEAEAE
PTLG028_Unstim_Control_2 90.40138259319946 Unstim_Control_2 PTLG028 FoxP3 %pos none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 86.2657988549206 IFNa_LPS_Control_1 PTLG030 FoxP3 %pos none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 88.78892467062352 IFNa_LPS_Control_2 PTLG030 FoxP3 %pos none 0 #AEAEAE
PTLG030_Unstim_Control_1 87.28923135144227 Unstim_Control_1 PTLG030 FoxP3 %pos none 0 #AEAEAE
PTLG030_Unstim_Control_2 88.9128783930672 Unstim_Control_2 PTLG030 FoxP3 %pos none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_1 92.90250729916022 IFNa_LPS_Control_1 PTLG031 FoxP3 %pos none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_2 94.82613908872902 IFNa_LPS_Control_2 PTLG031 FoxP3 %pos none 0 #AEAEAE
PTLG031_Unstim_Control_1 93.44248918867463 Unstim_Control_1 PTLG031 FoxP3 %pos none 0 #AEAEAE
PTLG031_Unstim_Control_2 94.44870071965939 Unstim_Control_2 PTLG031 FoxP3 %pos none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_1 90.460456030035715 IFNa_LPS_Control_1 PTLG032 FoxP3 %pos none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_2 92.5920349318678 IFNa_LPS_Control_2 PTLG032 FoxP3 %pos none 0 #AEAEAE
PTLG032_Unstim_Control_1 90.96222761690076 Unstim_Control_1 PTLG032 FoxP3 %pos none 0 #AEAEAE
PTLG032_Unstim_Control_2 92.25258493353027 Unstim_Control_2 PTLG032 FoxP3 %pos none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_1 91.27718208544826 IFNa_LPS_Control_1 PTLG033 FoxP3 %pos none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_2 93.3625087342324 IFNa_LPS_Control_2 PTLG033 FoxP3 %pos none 0 #AEAEAE
PTLG033_Unstim_Control_1 89.72611937248583 Unstim_Control_1 PTLG033 FoxP3 %pos none 0 #AEAEAE
PTLG033_Unstim_Control_2 93.2897418304335 Unstim_Control_2 PTLG033 FoxP3 %pos none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_1 87.86409343305877 IFNa_LPS_Control_1 PTLG034 FoxP3 %pos none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_2 90.99384215303844 IFNa_LPS_Control_2 PTLG034 FoxP3 %pos none 0 #AEAEAE
PTLG034_Unstim_Control_1 86.78765659655056 Unstim_Control_1 PTLG034 FoxP3 %pos none 0 #AEAEAE
PTLG034_Unstim_Control_2 89.95055860580732 Unstim_Control_2 PTLG034 FoxP3 %pos none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_1 18.099652897777645 IFNa_LPS_Control_1 PTLG021 IkB %pos none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_2 21.246622169755902 IFNa_LPS_Control_2 PTLG021 IkB %pos none 0 #AEAEAE
PTLG021_Unstim_Control_1 29.472976369181445 Unstim_Control_1 PTLG021 IkB %pos none 0 #AEAEAE
PTLG021_Unstim_Control_2 31.82692152332326 Unstim_Control_2 PTLG021 IkB %pos none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_1 17.964692849791412 IFNa_LPS_Control_1 PTLG025 IkB %pos none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 21.1318472235272 IFNa_LPS_Control_2 PTLG025 IkB %pos none 0 #AEAEAE
PTLG025_Unstim_Control_1 30.14349648362577 Unstim_Control_1 PTLG025 IkB %pos none 0 #AEAEAE
PTLG025_Unstim_Control_2 32.92109261965523 Unstim_Control_2 PTLG025 IkB %pos none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_1 10.207339603087243 IFNa_LPS_Control_1 PTLG026 IkB %pos PTLG026 1 #8E000C
PTLG026_IFNa_LPS_Control_2 12.054366954808575 IFNa_LPS_Control_2 PTLG026 IkB %pos PTLG026 1 #8E000C
PTLG026_Unstim_Control_1 17.56453259442905 Unstim_Control_1 PTLG026 IkB %pos PTLG026 1 #8E000C
PTLG026_Unstim_Control_2 21.24310819215889 Unstim_Control_2 PTLG026 IkB %pos PTLG026 1 #8E000C
PTLG027_IFNa_LPS_Control_1 13.017306834281777 IFNa_LPS_Control_1 PTLG027 IkB %pos none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 16.07698520154873 IFNa_LPS_Control_2 PTLG027 IkB %pos none 0 #AEAEAE
PTLG027_Unstim_Control_1 21.4472813685646 Unstim_Control_1 PTLG027 IkB %pos none 0 #AEAEAE
PTLG027_Unstim_Control_2 25.82681175879466 Unstim_Control_2 PTLG027 IkB %pos none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 18.15991161451401 IFNa_LPS_Control_1 PTLG028 IkB %pos none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 21.05874836136907 IFNa_LPS_Control_2 PTLG028 IkB %pos none 0 #AEAEAE
PTLG028_Unstim_Control_1 33.97400527251548 Unstim_Control_1 PTLG028 IkB %pos none 0 #AEAEAE
PTLG028_Unstim_Control_2 35.79851933358051 Unstim_Control_2 PTLG028 IkB %pos none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 19.00656260127471 IFNa_LPS_Control_1 PTLG030 IkB %pos none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 22.009617745173077 IFNa_LPS_Control_2 PTLG030 IkB %pos none 0 #AEAEAE
